"gender","organsys_desc","term","RR","lower","upper","p","AIC"
"Men","Reproductive","smokTRUE",1.17011508531453,0.887168712314642,1.54330207307292,0.266001232800076,3523.85059036786
"Men","Other","(Intercept)",3.6364064418364e-05,4.38953059369324e-06,0.000301249792614006,2.65477324638497e-21,903.21142485862
"Men","Other","caseTRUE",2.73495384761546,1.44026441415111,5.19347175080716,0.00210515556769791,903.21142485862
"Men","Other","age_start",1.02525571508307,0.999331375656196,1.0518525755486,0.0562907280809869,903.21142485862
"Men","Other","diabTRUE",1.44368692701974,0.730605575646732,2.85274573959108,0.29064845361698,903.21142485862
"Men","Other","htTRUE",0.810827725731863,0.45187220444606,1.45492817293652,0.482065887600955,903.21142485862
"Men","Other","smokTRUE",1.06645654113196,0.579948963241381,1.96108558892237,0.835994977589337,903.21142485862
"Men","Unknown primary","(Intercept)",3.84252554342578e-06,7.88805688315263e-07,1.87181745398093e-05,9.4924356667042e-54,1452.35493703475
"Men","Unknown primary","caseTRUE",7.56883981292121,3.99291482936155,14.34724720207,5.53345928674805e-10,1452.35493703475
"Men","Unknown primary","age_start",1.05191413338882,1.03126707830304,1.07297456430388,5.61372486204288e-07,1452.35493703475
"Men","Unknown primary","diabTRUE",0.925985116777689,0.529586594702122,1.61909014516518,0.787366810374815,1452.35493703475
"Men","Unknown primary","htTRUE",0.917875031130119,0.606247907335738,1.3896865664652,0.685522798122326,1452.35493703475
"Men","Unknown primary","smokTRUE",1.1185969135584,0.719036254569965,1.74018910321944,0.619141689847555,1452.35493703475
"Women","Immune & haematological","(Intercept)",0.000191213262101839,5.95946682903565e-05,0.000613519844182825,5.60241466097082e-47,2072.04299568195
"Women","Immune & haematological","caseTRUE",5.64023869283103,3.52770606330741,9.01784103925106,5.00663827811005e-13,2072.04299568195
"Women","Immune & haematological","age_start",1.00965713778435,0.995774281231964,1.02373354593743,0.173670379380649,2072.04299568195
"Women","Immune & haematological","diabTRUE",0.29895663940281,0.132089821412464,0.67662346187856,0.00376375549483227,2072.04299568195
"Women","Immune & haematological","htTRUE",0.799105391586415,0.562908872829991,1.13440995103188,0.209659543183708,2072.04299568195
"Women","Immune & haematological","smokTRUE",1.2116786656827,0.862521357715584,1.70217835852678,0.268224421349374,2072.04299568195
"Women","Respiratory","(Intercept)",0.000407046798212723,0.000210778120896777,0.000786073503408686,1.45921873461295e-119,4012.46376900719
"Women","Respiratory","caseTRUE",7.32437691554076,5.18049772149782,10.3554716332152,1.8568217728452e-29,4012.46376900719
"Women","Respiratory","age_start",0.995922119152618,0.98804432168322,1.00386272725875,0.313224558838453,4012.46376900719
"Women","Respiratory","diabTRUE",0.833480992827384,0.593159565390387,1.17116979298363,0.293932267248764,4012.46376900719
"Women","Respiratory","htTRUE",0.686038143335783,0.54206614488569,0.868248900161174,0.00171547313150353,4012.46376900719
"Women","Respiratory","smokTRUE",4.5125760523942,3.36472209448974,6.05201322926185,8.1382874602822e-24,4012.46376900719
"Women","Digestive","(Intercept)",0.00031988380671878,0.00014881280704083,0.000687613195635926,2.18894122627387e-94,4917.41961853806
"Women","Digestive","caseTRUE",5.26203574067121,3.98353065316964,6.95087412320258,1.39495374586709e-31,4917.41961853806
"Women","Digestive","age_start",1.01375197563264,1.00525442947331,1.0223213526525,0.0014716925925797,4917.41961853806
"Women","Digestive","diabTRUE",0.864858501695386,0.631969247859648,1.18357060962705,0.364377813851687,4917.41961853806
"Women","Digestive","htTRUE",1.03868831785282,0.835955869286301,1.29058657434275,0.731878169672717,4917.41961853806
"Women","Digestive","smokTRUE",1.19339708048948,0.965332854905091,1.47534250438501,0.102278237814097,4917.41961853806
"Women","Digestive","alc_descEx",1.33622064101415,0.73471676293381,2.43016859223767,0.342217158775875,4917.41961853806
"Women","Digestive","alc_descCurrent",0.953719428293308,0.747751930232483,1.21642046129031,0.702661264335728,4917.41961853806
"Women","Digestive","alc_descMissing",1.06971737723556,0.777682180240483,1.47141762564996,0.678657335513225,4917.41961853806
"Women","Urinary","(Intercept)",2.92244264645738e-06,4.09191060957516e-07,2.08720860173422e-05,5.61737239689379e-37,1145.27137717533
"Women","Urinary","caseTRUE",4.87170917808766,2.49303740868436,9.51993348883936,3.61318597287007e-06,1145.27137717533
"Women","Urinary","age_start",1.04599694946182,1.02377782638123,1.0686982957531,4.04122301137026e-05,1145.27137717533
"Women","Urinary","diabTRUE",0.625473592859752,0.286639281266897,1.36484160034093,0.238525724601302,1145.27137717533
"Women","Urinary","htTRUE",1.91839493713857,1.07381603990588,3.42725289814211,0.027770193521099,1145.27137717533
"Women","Urinary","smokTRUE",1.437394793866,0.880592334799419,2.3462659300841,0.146689691892622,1145.27137717533
"Women","Reproductive","(Intercept)",0.000380872150294803,0.000102943106575391,0.0014091627860866,4.15557906396312e-32,1689.35568021975
"Women","Reproductive","caseTRUE",3.14831161907485,2.01290777642122,4.92415309181436,5.02233950569633e-07,1689.35568021975
"Women","Reproductive","age_start",1.00274676434042,0.98689401780971,1.01885415784237,0.735839032086665,1689.35568021975
"Women","Reproductive","diabTRUE",0.689796955745563,0.361961971738877,1.3145575427993,0.259026427280336,1689.35568021975
"Women","Reproductive","htTRUE",1.0828152671351,0.716899201281778,1.63550036134021,0.705318894301783,1689.35568021975
"Women","Reproductive","smokTRUE",0.870694813672904,0.596544247668286,1.27083525072971,0.472951677992012,1689.35568021975
"Women","Breast","(Intercept)",8.48298011249696e-05,2.02911720478679e-05,0.000354641670866815,9.1649490602402e-38,2552.11224595724
"Women","Breast","caseTRUE",1.83163489133813,1.34032128843973,2.50304639947387,0.000145729216683232,2552.11224595724
"Women","Breast","age_start",1.03167870657555,1.01474804338797,1.04889185107249,0.000220671535349634,2552.11224595724
"Women","Breast","diabTRUE",0.837770991944517,0.507859031519167,1.38199813606586,0.488235117044387,2552.11224595724
"Women","Breast","htTRUE",0.869293721290903,0.6321365470415,1.19542459206393,0.388811540084387,2552.11224595724
"Women","Breast","smokTRUE",1.19896203773474,0.88021705545411,1.63313123623516,0.249813188644204,2552.11224595724
"Women","Other","(Intercept)",0.000271401958849179,5.00623857762839e-05,0.00147134464578526,1.7015348690721e-21,845.293603739803
"Women","Other","caseTRUE",2.2177149562847,1.16996837748552,4.2037543253084,0.0146437455200773,845.293603739803
"Women","Other","age_start",1.00024005487516,0.980294811088865,1.02059110796003,0.981366023585301,845.293603739803
"Women","Other","diabTRUE",0.452911324859535,0.136745025749986,1.50008138914728,0.194876109336325,845.293603739803
"Women","Other","htTRUE",1.24370467014597,0.662119831517664,2.33613499084814,0.497727380619025,845.293603739803
"Women","Other","smokTRUE",0.757162015055645,0.415646576564567,1.37928314430389,0.363303041897024,845.293603739803
"Women","Unknown primary","(Intercept)",6.13945630579248e-05,1.5949520089718e-05,0.00023632638172627,3.68687541748804e-45,1564.66632099701
"Women","Unknown primary","caseTRUE",6.49714727345017,3.65164382458927,11.559978114144,1.94447875633782e-10,1564.66632099701
"Women","Unknown primary","age_start",1.01698864732513,1.00106801257452,1.03316247826988,0.0363885556832885,1564.66632099701
"Women","Unknown primary","diabTRUE",1.50261123907862,0.887153393817536,2.54503961946153,0.129873754574746,1564.66632099701
"Women","Unknown primary","htTRUE",0.568782323815315,0.376033805494873,0.86033044677724,0.00752917837891729,1564.66632099701
"Women","Unknown primary","smokTRUE",1.55180122567021,1.03832150109418,2.31921138246095,0.0320812370451264,1564.66632099701
